CustomerKey;Prefix;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;AnnualIncome;TotalChildren;EducationLevel;Occupation;HomeOwner
16797;MR.;EVAN;REED;18.11.1948;M;M;evan21@gmail.com;60000;2;Partial College;Professional;N
16798;MRS.;LATASHA;MARTIN;4.05.1948;M;F;latasha0@gmail.com;60000;2;Bachelors;Management;Y
16799;MRS.;STEPHANIE;GONZALES;7.10.1948;M;F;stephanie44@gmail.com;60000;2;Bachelors;Management;Y
16800;MRS.;JORDAN;ROBERTS;21.06.1949;M;F;jordan32@gmail.com;40000;2;High School;Professional;Y
16801;MRS.;JASMINE;HENDERSON;22.01.1949;S;F;jasmine45@gmail.com;60000;2;Partial College;Professional;Y
16802;MR.;LUCAS;ALLEN;12.07.1949;S;M;lucas39@gmail.com;60000;2;Partial College;Professional;Y
16803;MR.;MARCUS;PETERSON;21.07.1949;M;M;marcus80@gmail.com;60000;2;Partial College;Professional;N
16804;MR.;ADAM;ZHANG;20.12.1950;M;M;adam20@gmail.com;60000;2;High School;Professional;Y
16805;MR.;FERNANDO;ALLEN;14.03.1950;S;M;fernando23@gmail.com;60000;2;High School;Professional;Y
16806;MR.;LOUIS;ZHAO;4.08.1950;M;M;louis4@gmail.com;60000;2;Partial College;Professional;Y
16807;MRS.;VIRGINIA;SURI;5.10.1950;M;F;virginia1@gmail.com;60000;2;Partial College;Professional;Y
16808;MRS.;JESSICA;LONG;4.10.1950;M;F;jessica34@gmail.com;70000;4;Partial College;Professional;N
16809;MRS.;BAILEY;SANDERS;24.06.1950;S;F;bailey2@gmail.com;70000;4;Partial College;Professional;Y
16810;MR.;MICHAEL;RODRIGUEZ;1.09.1951;M;M;michael52@gmail.com;70000;2;High School;Professional;N
16811;MR.;LUIS;ZHANG;19.04.1951;M;M;luis23@gmail.com;60000;2;Partial College;Professional;Y
16812;MRS.;ALEXA;RICHARDSON;13.09.1951;M;F;alexa7@gmail.com;60000;2;Partial College;Professional;Y
16813;MR.;CARSON;DIAZ;14.04.1951;M;M;carson21@gmail.com;60000;2;Partial College;Professional;Y
16814;MRS.;ISABELLA;COLLINS;12.08.1951;S;F;isabella35@gmail.com;70000;4;Partial College;Professional;Y
16815;MR.;JACOB;BROWN;10.05.1951;M;M;jacob4@gmail.com;70000;4;Partial College;Professional;Y
16816;MRS.;JULIA;MILLER;11.03.1951;M;F;julia28@gmail.com;70000;4;Partial College;Professional;Y
16817;MR.;EVAN;PETERSON;20.12.1951;M;M;evan5@gmail.com;70000;4;Partial College;Professional;Y
16818;MRS.;GABRIELLE;REED;3.02.1951;M;F;gabrielle3@gmail.com;70000;4;Partial College;Professional;Y
16819;MR.;DALTON;COX;3.07.1952;M;M;dalton81@gmail.com;70000;4;Partial College;Professional;Y
16820;MRS.;ISABELLA;GRAY;13.01.1952;M;F;isabella5@gmail.com;70000;5;Partial College;Professional;Y
16821;MRS.;MARY;CARTER;20.07.1958;M;F;mary23@gmail.com;130000;2;Bachelors;Management;N
16822;MR.;MARSHALL;LIN;28.11.1958;M;M;marshall7@gmail.com;150000;1;Partial College;Professional;N
16823;MRS.;STACY;RUIZ;20.07.1958;M;F;stacy3@gmail.com;160000;1;Partial College;Professional;N
16824;MR.;RANDALL;MUNOZ;17.05.1957;M;M;randall8@gmail.com;120000;2;High School;Professional;Y
16825;MRS.;SUSAN;ZENG;4.08.1957;M;F;susan33@gmail.com;120000;2;High School;Professional;Y
16826;MR.;ROBERTO;VAZQUEZ;12.11.1957;M;M;roberto15@gmail.com;130000;3;Partial College;Professional;Y
16828;MR.;LOGAN;MITCHELL;10.02.1956;M;M;logan37@gmail.com;160000;2;High School;Professional;Y
16829;MR.;WAYNE;LAL;27.04.1956;M;M;wayne10@gmail.com;160000;2;High School;Professional;Y
16830;MRS.;ALEXANDRA;HALL;21.10.1955;M;F;alexandra89@gmail.com;130000;3;Partial College;Professional;Y
16831;MR.;THEODORE;VAZQUEZ;12.05.1955;M;M;theodore15@gmail.com;130000;3;Partial College;Professional;Y
16832;MR.;ISAIAH;PARKER;12.06.1932;S;M;isaiah21@gmail.com;70000;3;Graduate Degree;Management;Y
16833;MR.;RICHARD;COOPER;24.08.1932;M;M;richard90@gmail.com;90000;3;Graduate Degree;Management;Y
16834;MRS.;MORGAN;PETERSON;21.07.1933;S;F;morgan62@gmail.com;50000;2;Graduate Degree;Management;Y
16835;;NOAH;NELSON;14.10.1933;M;NA;noah36@gmail.com;70000;4;Graduate Degree;Management;Y
16836;MR.;DAVID;THOMAS;22.11.1965;M;M;david69@gmail.com;90000;4;Partial College;Professional;Y
16837;MRS.;ELIZABETH;JACKSON;23.10.1965;M;F;elizabeth15@gmail.com;90000;4;Partial College;Professional;Y
16838;MR.;JONATHAN;GRIFFIN;16.01.1965;S;M;jonathan20@gmail.com;110000;2;Bachelors;Management;N
16839;MS.;JULIA;ROSS;19.06.1965;M;F;julia70@gmail.com;170000;0;Graduate Degree;Management;Y
16840;MR.;XAVIER;TORRES;14.03.1964;M;M;xavier70@gmail.com;80000;4;Bachelors;Management;Y
16841;MR.;JAMES;TURNER;16.11.1964;M;M;james54@gmail.com;80000;4;Partial College;Professional;Y
16842;MRS.;JENNY;YANG;9.04.1964;M;F;jenny7@gmail.com;110000;3;Bachelors;Management;Y
16843;MR.;JIMMY;RAMOS;16.02.1964;S;M;jimmy21@gmail.com;130000;2;Graduate Degree;Management;N
16844;MRS.;EMMA;ROBINSON;25.07.1964;M;F;emma17@gmail.com;160000;1;Bachelors;Management;Y
16845;MS.;ANDREA;ADAMS;15.09.1964;S;F;andrea37@gmail.com;170000;0;Graduate Degree;Management;N
16846;MR.;JAMES;PHILLIPS;9.05.1963;S;M;james55@gmail.com;80000;4;Partial College;Professional;Y
16847;MR.;EDUARDO;HALL;23.03.1963;M;M;eduardo23@gmail.com;80000;4;Partial College;Professional;Y
16848;MRS.;JESSICA;THOMAS;7.04.1963;S;F;jessica58@gmail.com;80000;4;Partial College;Professional;N
16849;MR.;JONATHAN;COLLINS;28.09.1963;M;M;jonathan32@gmail.com;80000;4;Partial College;Professional;Y
16850;MS.;JESSICA;JENKINS;2.10.1963;S;F;jessica31@gmail.com;90000;0;Partial College;Professional;N
16851;MR.;KEVIN;HAYES;1.04.1963;S;M;kevin25@gmail.com;100000;0;Partial College;Professional;Y
16852;MRS.;KATE;SHE;7.06.1963;S;F;kate0@gmail.com;110000;4;Bachelors;Management;Y
16853;MRS.;CHRISTINA;BAILEY;20.02.1963;S;F;christina14@gmail.com;110000;4;Bachelors;Management;Y
16854;MR.;SETH;ADAMS;27.08.1963;M;M;seth33@gmail.com;170000;0;Graduate Degree;Management;Y
16855;MRS.;EVELYN;SRINI;13.11.1962;M;F;evelyn9@gmail.com;80000;5;Partial College;Professional;Y
16856;MRS.;ERIN;RIVERA;11.12.1962;M;F;erin21@gmail.com;90000;5;Partial College;Professional;Y
16857;MR.;LAWRENCE;MUNOZ;18.12.1962;M;M;lawrence5@gmail.com;90000;5;Partial College;Professional;Y
16858;MRS.;JAN;LOPEZ;13.08.1962;M;F;jan17@gmail.com;100000;1;Partial College;Professional;Y
16859;MR.;JACK;KUMAR;21.08.1962;S;M;jack29@gmail.com;100000;1;Partial College;Professional;Y
16860;MRS.;HALEY;ROGERS;17.03.1962;M;F;haley3@gmail.com;110000;1;Bachelors;Management;Y
16861;MR.;LUIS;SHARMA;10.06.1962;S;M;luis30@gmail.com;130000;1;Bachelors;Management;N
16862;MR.;TIMOTHY;NELSON;20.12.1962;M;M;timothy35@gmail.com;130000;1;Bachelors;Management;Y
16863;MRS.;KAITLYN;CLARK;11.08.1961;M;F;kaitlyn42@gmail.com;80000;5;Partial College;Professional;Y
16865;MRS.;JORDYN;DIAZ;6.06.1961;M;F;jordyn20@gmail.com;120000;1;High School;Professional;Y
16866;MRS.;ALEXANDRA;PARKER;26.10.1961;M;F;alexandra50@gmail.com;130000;1;Bachelors;Management;Y
16867;MRS.;KATELYN;KING;26.08.1961;S;F;katelyn43@gmail.com;130000;1;Bachelors;Management;N
16868;MR.;XAVIER;JACKSON;4.02.1961;M;M;xavier9@gmail.com;160000;1;Bachelors;Management;N
16869;MS.;VANESSA;PATTERSON;1.02.1961;M;F;vanessa11@gmail.com;170000;0;Graduate Degree;Management;Y
16870;MRS.;ANDREA;MORGAN;2.10.1955;M;F;andrea22@gmail.com;60000;2;High School;Professional;N
16871;MRS.;ANNA;CLARK;11.02.1955;M;F;anna57@gmail.com;90000;2;High School;Professional;Y
16872;MR.;SAMUEL;TAYLOR;27.02.1954;M;M;samuel65@gmail.com;80000;2;Partial High School;Skilled Manual;Y
16873;MR.;DAMIEN;DENG;14.03.1935;M;M;damien18@gmail.com;30000;4;High School;Professional;N
16874;MRS.;LESLIE;MUNOZ;1.09.1935;S;F;leslie8@gmail.com;90000;4;Bachelors;Management;Y
16875;MRS.;SAMANTHA;DIAZ;27.02.1935;M;F;samantha44@gmail.com;90000;4;Bachelors;Management;Y
16876;MR.;JACKSON;SHARMA;5.06.1936;M;M;jackson3@gmail.com;40000;3;Partial College;Professional;N
16877;MRS.;KATELYN;ADAMS;2.09.1936;S;F;katelyn39@gmail.com;50000;2;Graduate Degree;Management;Y
16878;MR.;DEVIN;YOUNG;19.11.1936;S;M;devin23@gmail.com;50000;2;Graduate Degree;Management;Y
16879;MRS.;MORGAN;TAYLOR;28.02.1936;S;F;morgan31@gmail.com;50000;2;Graduate Degree;Management;Y
16880;MR.;EDGAR;PATEL;22.11.1936;M;M;edgar3@gmail.com;70000;4;Graduate Degree;Management;Y
16881;MR.;RUBEN;ALONSO;11.02.1936;M;M;ruben31@gmail.com;70000;4;Graduate Degree;Management;Y
16882;MR.;ROBERT;YOUNG;15.06.1960;S;M;robert59@gmail.com;100000;3;Partial College;Professional;Y
16883;MR.;TYLER;DAVIS;28.12.1960;S;M;tyler10@gmail.com;120000;4;High School;Professional;Y
16884;MR.;RICHARD;MILLER;8.08.1954;M;M;richard46@gmail.com;60000;2;High School;Professional;N
16885;MR.;GARRETT;COOK;6.06.1954;M;M;garrett26@gmail.com;60000;2;Partial High School;Skilled Manual;N
16886;MR.;AIDAN;FLORES;19.10.1954;M;M;aidan13@gmail.com;60000;2;Partial High School;Skilled Manual;Y
16887;MR.;CODY;RIVERA;11.08.1954;M;M;cody8@gmail.com;60000;2;Partial High School;Skilled Manual;Y
16888;MRS.;ARIANNA;HUGHES;18.02.1954;S;F;arianna9@gmail.com;60000;3;Partial High School;Skilled Manual;Y
16889;MR.;DANIEL;RODRIGUEZ;6.09.1954;S;M;daniel21@gmail.com;60000;3;Partial High School;Skilled Manual;Y
16890;MR.;TIMOTHY;REED;3.03.1954;M;M;timothy22@gmail.com;60000;3;Partial High School;Skilled Manual;Y
16891;MRS.;NATALIE;GONZALES;9.11.1954;M;F;natalie39@gmail.com;70000;3;High School;Professional;Y
16892;MRS.;REBECCA;EVANS;10.02.1954;M;F;rebecca4@gmail.com;70000;3;High School;Professional;Y
16893;MR.;ISAAC;HOWARD;3.07.1953;S;M;isaac11@gmail.com;70000;3;Graduate Degree;Management;Y
16894;MRS.;ABIGAIL;WALKER;12.02.1953;S;F;abigail63@gmail.com;60000;3;Graduate Degree;Management;Y
16896;MRS.;NATALIE;PEREZ;21.10.1952;M;F;natalie55@gmail.com;40000;3;Partial College;Professional;N
16897;MRS.;LAUREN;TORRES;22.08.1952;S;F;lauren14@gmail.com;40000;3;Partial College;Professional;Y
16898;MR.;ANGEL;REED;10.05.1952;M;M;angel19@gmail.com;40000;3;Partial College;Professional;N
16899;MRS.;WHITNEY;SANCHEZ;1.10.1937;M;F;whitney19@gmail.com;110000;2;Graduate Degree;Management;N
16900;MR.;MIGUEL;JONES;21.11.1937;M;M;miguel2@gmail.com;120000;2;Graduate Degree;Management;Y
16901;MR.;RICKY;MUNOZ;24.10.1937;M;M;ricky7@gmail.com;130000;2;Bachelors;Management;Y
16902;MR.;SHAWN;SHE;7.10.1938;S;M;shawn2@gmail.com;90000;5;Bachelors;Management;Y
16903;MR.;IAN;WRIGHT;2.08.1938;S;M;ian26@gmail.com;110000;2;Graduate Degree;Management;Y
16904;MRS.;ARIANNA;BAILEY;11.07.1938;M;F;arianna38@gmail.com;110000;2;Graduate Degree;Management;Y
16905;MRS.;JANET;STEWART;10.04.1938;M;F;janet31@gmail.com;130000;2;Bachelors;Management;Y
16906;MRS.;BRITTANY;FLORES;12.08.1938;M;F;brittany11@gmail.com;170000;1;Graduate Degree;Management;Y
16907;MRS.;SARAH;HALL;21.03.1939;S;F;sarah1@gmail.com;80000;4;Graduate Degree;Management;Y
16908;MRS.;KRISTI;PATEL;2.06.1939;S;F;kristi19@gmail.com;80000;4;Graduate Degree;Management;Y
16909;MRS.;CHLOE;WALKER;10.11.1939;M;F;chloe32@gmail.com;90000;5;Bachelors;Management;Y
16910;MR.;RYAN;DIAZ;14.06.1939;M;M;ryan25@gmail.com;120000;2;Graduate Degree;Management;Y
16911;MR.;CALEB;PATTERSON;19.04.1940;M;M;caleb7@gmail.com;90000;5;Bachelors;Management;Y
16912;MR.;DALTON;PATTERSON;7.03.1940;M;M;dalton56@gmail.com;90000;5;Bachelors;Management;N
16913;MR.;MARCUS;FLORES;12.11.1940;S;M;marcus62@gmail.com;100000;2;Graduate Degree;Management;Y
16914;MRS.;ALEXANDRA;CAMPBELL;24.10.1968;M;F;alexandra49@gmail.com;100000;3;Bachelors;Management;Y
16915;MR.;MASON;PHILLIPS;6.09.1968;M;M;mason26@gmail.com;100000;3;Bachelors;Management;Y
16916;MRS.;CHERYL;DOMINGUEZ;23.06.1968;S;F;cheryl15@gmail.com;110000;1;Graduate Degree;Management;N
16917;MR.;BRETT;SUBRAM;3.02.1968;M;M;brett12@gmail.com;120000;1;Bachelors;Management;Y
16918;MS.;ALEXANDRIA;COX;11.08.1979;S;F;alexandria32@gmail.com;40000;0;High School;Skilled Manual;Y
16919;MRS.;KAITLIN;SULLIVAN;18.10.1944;M;F;kaitlin13@gmail.com;20000;4;High School;Skilled Manual;N
16920;MR.;EDUARDO;STEWART;17.01.1979;M;M;eduardo89@gmail.com;60000;0;Partial College;Skilled Manual;N
16921;MR.;EDWIN;JAI;14.11.1978;M;M;edwin34@gmail.com;40000;0;High School;Skilled Manual;Y
16922;MS.;EMMA;JACKSON;2.02.1978;S;F;emma11@gmail.com;40000;0;Partial College;Skilled Manual;Y
16923;MR.;CONNOR;GONZALES;9.11.1978;S;M;connor11@gmail.com;40000;0;Partial College;Skilled Manual;Y
16924;MS.;JULIA;PRICE;5.11.1978;S;F;julia66@gmail.com;60000;0;Partial College;Skilled Manual;N
16925;MR.;SPENCER;PATTERSON;21.07.1978;S;M;spencer12@gmail.com;60000;0;Partial College;Skilled Manual;N
16926;MR.;RODNEY;SANZ;26.02.1945;M;M;rodney14@gmail.com;10000;2;Partial High School;Clerical;Y
16927;MRS.;REBEKAH;GONZALEZ;21.04.1945;M;F;rebekah18@gmail.com;20000;4;High School;Skilled Manual;Y
16928;MR.;BRYAN;STEWART;21.10.1946;S;M;bryan22@gmail.com;30000;2;Partial College;Clerical;Y
16929;MRS.;SAVANNAH;SCOTT;12.06.1946;M;F;savannah36@gmail.com;30000;2;Partial College;Clerical;N
16930;MRS.;KRISTEN;ZHAO;9.07.1947;S;F;kristen9@gmail.com;20000;4;High School;Skilled Manual;Y
16931;MR.;DALTON;LEE;14.09.1947;S;M;dalton21@gmail.com;30000;3;Partial College;Clerical;Y
16932;MR.;ADAM;KING;10.07.1962;M;M;adam49@gmail.com;20000;1;Graduate Degree;Manual;Y
16933;MR.;DONALD;ARUN;22.07.1962;S;M;donald8@gmail.com;20000;1;Graduate Degree;Manual;Y
16934;MRS.;MICHELE;VAZQUEZ;10.06.1962;S;F;michele48@gmail.com;20000;1;Graduate Degree;Manual;Y
16935;MR.;BRUCE;PEREZ;1.03.1962;S;M;bruce21@gmail.com;20000;1;Graduate Degree;Clerical;Y
16936;MRS.;ALICE;SERVENTI;3.08.1936;M;F;alice3@gmail.com;10000;1;Graduate Degree;Clerical;Y
16937;MR.;CRAIG;RUBIO;28.08.1962;M;M;craig20@gmail.com;30000;5;Graduate Degree;Clerical;Y
16938;MRS.;ABIGAIL;WILLIAMS;11.05.1958;S;F;abigail49@gmail.com;20000;1;Bachelors;Manual;Y
16939;MRS.;BAILEY;EVANS;10.12.1957;M;F;bailey21@gmail.com;10000;1;Partial College;Manual;Y
16940;MRS.;JENNY;ZENG;1.11.1957;S;F;jenny24@gmail.com;20000;1;Bachelors;Clerical;Y
16941;MRS.;AMY;YANG;19.09.1956;M;F;amy12@gmail.com;10000;2;Partial College;Manual;Y
16942;MRS.;KAITLYN;BENNETT;4.04.1954;M;F;kaitlyn69@gmail.com;10000;2;Partial College;Manual;Y
16943;MRS.;VERONICA;GARCIA;28.08.1938;M;F;veronica16@gmail.com;20000;1;Bachelors;Clerical;Y
16944;MR.;ALEJANDRO;RAJI;7.05.1938;S;M;alejandro46@gmail.com;20000;1;Bachelors;Clerical;Y
16945;MRS.;BRIANNA;KELLY;14.05.1938;S;F;brianna46@gmail.com;30000;1;Graduate Degree;Clerical;Y
16946;MRS.;TERESA;DIAZ;26.07.1938;M;F;teresa4@gmail.com;30000;1;Graduate Degree;Clerical;Y
16947;MRS.;SAVANNAH;STEWART;4.04.1970;M;F;savannah24@gmail.com;50000;1;Bachelors;Skilled Manual;Y
16948;MRS.;EMMA;LEE;15.09.1970;M;F;emma21@gmail.com;50000;1;Bachelors;Skilled Manual;Y
16949;MR.;LUIS;FLORES;16.04.1970;M;M;luis11@gmail.com;50000;1;Bachelors;Skilled Manual;Y
16950;MR.;CONNOR;EDWARDS;15.11.1970;M;M;connor30@gmail.com;50000;1;Bachelors;Skilled Manual;Y
16951;MRS.;CASSIDY;BENNETT;2.10.1970;M;F;cassidy1@gmail.com;50000;1;Bachelors;Skilled Manual;Y
16952;MR.;THOMAS;MARTIN;22.10.1970;M;M;thomas76@gmail.com;50000;1;Bachelors;Skilled Manual;Y
16953;MRS.;PAIGE;WARD;4.10.1970;M;F;paige36@gmail.com;60000;1;Graduate Degree;Professional;Y
16954;MR.;FERNANDO;DAVIS;27.05.1970;S;M;fernando5@gmail.com;60000;1;Graduate Degree;Professional;Y
16955;MR.;NATHANIEL;BRADLEY;18.08.1969;M;M;nathaniel15@gmail.com;50000;2;Bachelors;Skilled Manual;Y
16956;MR.;AUSTIN;FLORES;9.01.1969;M;M;austin8@gmail.com;50000;2;Bachelors;Skilled Manual;Y
16957;MR.;SETH;WILSON;20.11.1969;M;M;seth7@gmail.com;60000;1;Graduate Degree;Professional;Y
16958;MR.;PEDRO;TORRES;2.11.1971;M;M;pedro32@gmail.com;60000;1;Graduate Degree;Professional;Y
16959;MR.;CARSON;FOSTER;8.02.1971;M;M;carson15@gmail.com;60000;1;Graduate Degree;Professional;Y
16960;MRS.;PAIGE;GRAY;7.09.1971;M;F;paige29@gmail.com;60000;1;Graduate Degree;Professional;Y
16961;MRS.;FAITH;PERRY;16.06.1971;M;F;faith7@gmail.com;70000;2;Graduate Degree;Professional;Y
16962;MR.;ZACHARY;COLEMAN;25.08.1969;M;M;zachary4@gmail.com;60000;1;Graduate Degree;Professional;Y
16963;MRS.;FAITH;HUGHES;27.01.1969;M;F;faith10@gmail.com;60000;1;Graduate Degree;Professional;Y
16964;MR.;GAVIN;WOOD;20.05.1969;M;M;gavin2@gmail.com;60000;1;Graduate Degree;Professional;Y
16965;MRS.;KRISTI;ROMERO;2.03.1968;S;F;kristi4@gmail.com;70000;2;Bachelors;Skilled Manual;N
16966;MRS.;AMANDA;DIAZ;11.06.1967;M;F;amanda43@gmail.com;40000;5;High School;Skilled Manual;N
16967;MR.;NOAH;HERNANDEZ;15.02.1970;S;M;noah45@gmail.com;70000;3;Graduate Degree;Professional;Y
16968;MR.;IAN;GRIFFIN;15.02.1970;S;M;ian61@gmail.com;80000;2;Graduate Degree;Professional;Y
16969;MR.;JACKSON;TURNER;2.09.1970;M;M;jackson35@gmail.com;80000;2;Graduate Degree;Professional;Y
16970;MRS.;KATHERINE;FOSTER;16.08.1967;S;F;katherine42@gmail.com;50000;2;Bachelors;Skilled Manual;Y
16972;MR.;LUCAS;HERNANDEZ;10.04.1967;S;M;lucas41@gmail.com;50000;2;Bachelors;Skilled Manual;Y
16973;MRS.;KATHERINE;COLLINS;27.03.1967;S;F;katherine51@gmail.com;50000;2;Bachelors;Skilled Manual;Y
16974;MRS.;PAIGE;RIVERA;28.06.1967;S;F;paige41@gmail.com;50000;2;Bachelors;Skilled Manual;Y
16975;MR.;BENJAMIN;LEE;10.06.1966;M;M;benjamin37@gmail.com;60000;3;Bachelors;Skilled Manual;Y
16976;MRS.;SANDRA;XU;10.03.1966;S;F;sandra19@gmail.com;60000;3;Bachelors;Skilled Manual;N
16977;MR.;NOAH;ADAMS;6.10.1966;S;M;noah41@gmail.com;60000;0;Graduate Degree;Professional;Y
16978;MR.;JEREMY;RIVERA;4.04.1966;M;M;jeremy37@gmail.com;60000;0;Graduate Degree;Professional;Y
16979;MRS.;KAITLYN;ROGERS;3.08.1966;S;F;kaitlyn49@gmail.com;70000;4;Graduate Degree;Professional;Y
16980;MRS.;JILL;MOORE;8.04.1966;M;F;jill5@gmail.com;70000;4;Graduate Degree;Professional;Y
16981;MR.;HUNTER;SIMMONS;16.07.1969;M;M;hunter12@gmail.com;70000;5;Graduate Degree;Professional;Y
16982;MRS.;JILLIAN;LOPEZ;7.03.1969;M;F;jillian17@gmail.com;70000;5;Graduate Degree;Professional;Y
16983;MR.;GABRIEL;COLLINS;5.03.1969;M;M;gabriel32@gmail.com;80000;3;Graduate Degree;Professional;Y
16984;MR.;RODNEY;MORENO;4.01.1965;S;M;rodney2@gmail.com;40000;0;Bachelors;Professional;Y
16985;MR.;ADAM;LI;4.10.1965;S;M;adam23@gmail.com;80000;3;Bachelors;Skilled Manual;Y
16986;MRS.;SARA;ADAMS;4.02.1965;S;F;sara42@gmail.com;80000;3;Bachelors;Skilled Manual;Y
16987;MR.;MIGUEL;CLARK;9.04.1965;S;M;miguel19@gmail.com;80000;3;Bachelors;Skilled Manual;Y
16988;MR.;BRIAN;BAILEY;19.04.1965;S;M;brian27@gmail.com;80000;3;Bachelors;Skilled Manual;N
16989;MRS.;EMMA;RICHARDSON;20.09.1965;S;F;emma36@gmail.com;80000;3;Bachelors;Skilled Manual;Y
16990;MR.;ZACHARY;GRIFFIN;21.07.1965;M;M;zachary19@gmail.com;60000;0;Graduate Degree;Professional;Y
16991;MRS.;BRIANNA;HENDERSON;21.09.1964;S;F;brianna51@gmail.com;60000;4;Bachelors;Skilled Manual;Y
16992;MR.;LUCAS;WATSON;16.09.1964;S;M;lucas71@gmail.com;60000;4;Bachelors;Skilled Manual;Y
16993;MR.;RUSSELL;RAI;18.08.1964;M;M;russell20@gmail.com;60000;4;Bachelors;Skilled Manual;Y
16994;MRS.;DEANNA;TORRES;16.06.1964;S;F;deanna38@gmail.com;60000;5;Bachelors;Skilled Manual;Y
16995;MRS.;TAYLOR;HALL;21.07.1964;S;F;taylor70@gmail.com;60000;5;Bachelors;Skilled Manual;Y
16996;MRS.;DESTINY;WALKER;14.07.1964;S;F;destiny21@gmail.com;60000;5;Bachelors;Skilled Manual;Y
16997;MRS.;NATALIE;ALLEN;24.04.1964;S;F;natalie66@gmail.com;60000;4;Bachelors;Skilled Manual;N
16998;MRS.;JENNIFER;LOPEZ;11.07.1964;S;F;jennifer24@gmail.com;60000;4;Bachelors;Skilled Manual;N
16999;MRS.;CHLOE;KELLY;18.04.1964;S;F;chloe64@gmail.com;60000;4;Bachelors;Skilled Manual;N
17000;MRS.;MIRANDA;HENDERSON;3.07.1963;S;F;miranda5@gmail.com;70000;4;Bachelors;Skilled Manual;Y
17001;MRS.;ASHLEY;MOORE;2.09.1963;S;F;ashley8@gmail.com;70000;4;Bachelors;Skilled Manual;N
17002;MR.;DYLAN;MARTIN;15.12.1963;S;M;dylan44@gmail.com;70000;4;Bachelors;Professional;Y
17003;MRS.;JOANNA;DOMINGUEZ;28.10.1963;S;F;joanna11@gmail.com;70000;4;Bachelors;Professional;N
17004;MRS.;KRISTA;TORRES;8.05.1963;S;F;krista12@gmail.com;70000;4;Bachelors;Professional;Y
17005;MRS.;PRISCILLA;ANAND;19.01.1963;S;F;priscilla21@gmail.com;70000;4;Bachelors;Professional;Y
17006;MR.;HUNTER;WILLIAMS;7.02.1963;M;M;hunter61@gmail.com;70000;4;Bachelors;Professional;Y
17007;MR.;SAMUEL;HAYES;21.06.1968;S;M;samuel22@gmail.com;70000;0;Bachelors;Professional;N
17008;MR.;CONNOR;TURNER;28.04.1968;S;M;connor34@gmail.com;70000;0;Bachelors;Professional;N
17009;MR.;WYATT;BUTLER;26.10.1968;S;M;wyatt64@gmail.com;70000;0;Bachelors;Professional;Y
17010;MS.;BRIANNA;JAMES;27.04.1968;S;F;brianna43@gmail.com;70000;0;Bachelors;Professional;Y
17011;MRS.;SARA;HILL;20.04.1968;M;F;sara39@gmail.com;60000;2;Graduate Degree;Professional;Y
17012;MRS.;JOAN;COLLINS;19.10.1963;M;F;joan12@gmail.com;60000;3;Graduate Degree;Professional;Y
17013;MRS.;GABRIELLA;MITCHELL;9.03.1962;S;F;gabriella34@gmail.com;70000;1;Bachelors;Professional;N
17014;MR.;MICHAEL;HARRIS;27.10.1962;S;M;michael45@gmail.com;70000;1;Bachelors;Professional;Y
17015;MRS.;KELLY;PATTERSON;5.05.1962;S;F;kelly15@gmail.com;70000;1;Bachelors;Professional;Y
17016;MRS.;HAILEY;HUGHES;24.08.1962;S;F;hailey31@gmail.com;70000;1;Bachelors;Professional;N
17017;MR.;JEREMIAH;JONES;4.05.1962;M;M;jeremiah26@gmail.com;70000;1;Partial College;Skilled Manual;Y
17018;MRS.;MANDY;GUO;14.06.1961;M;F;mandy19@gmail.com;40000;4;High School;Skilled Manual;Y
17019;MRS.;ANDREA;HALL;27.05.1961;M;F;andrea44@gmail.com;40000;4;High School;Skilled Manual;Y
17020;MRS.;ASHLEY;BRYANT;21.08.1961;M;F;ashley45@gmail.com;40000;4;High School;Skilled Manual;Y
17021;MRS.;NICOLE;REED;6.07.1961;M;F;nicole29@gmail.com;60000;1;Partial College;Skilled Manual;Y
17022;MRS.;KAREN;MORGAN;11.04.1961;M;F;karen34@gmail.com;60000;1;Partial College;Skilled Manual;Y
17023;MR.;JEREMIAH;HARRIS;16.07.1960;M;M;jeremiah5@gmail.com;60000;1;Partial College;Skilled Manual;Y
17024;MRS.;JACQUELINE;DIAZ;11.11.1960;M;F;jacqueline22@gmail.com;60000;1;Partial College;Skilled Manual;Y
17025;MR.;RYAN;TAYLOR;2.05.1967;S;M;ryan48@gmail.com;50000;0;Partial College;Skilled Manual;N
17026;MR.;JORDAN;LI;13.07.1967;S;M;jordan22@gmail.com;50000;0;Partial College;Skilled Manual;N
17027;MS.;BRIANNA;TAYLOR;27.06.1967;S;F;brianna7@gmail.com;50000;0;Partial College;Skilled Manual;N
17028;MRS.;GRACE;RICHARDSON;27.10.1960;M;F;grace35@gmail.com;60000;1;Partial College;Skilled Manual;Y
17029;MRS.;SUZANNE;XU;25.12.1960;M;F;suzanne13@gmail.com;60000;1;Partial College;Skilled Manual;Y
17030;MRS.;EMILY;RUSSELL;25.02.1959;M;F;emily45@gmail.com;60000;1;Partial College;Skilled Manual;Y
17031;MRS.;GRACE;THOMAS;25.11.1959;M;F;grace10@gmail.com;60000;5;Bachelors;Professional;Y
17032;MRS.;ALEXANDRIA;FLORES;6.11.1959;M;F;alexandria12@gmail.com;60000;5;Bachelors;Professional;Y
